"fecha","ticker","precio_cierre","retorno_diario","tasa_bono","volumen"
"2020-10-08 00:00:00","BHP","33.73748779296875","0.011166867320420604","0.0078","2547921"
"2020-10-08 00:00:00","CAT","141.9937744140625","0.012211756300908538","0.0078","1842900"
"2020-10-08 00:00:00","COST","336.451416015625","0.0057020714205699985","0.0078","1793100"
"2020-10-08 00:00:00","CVX","60.606964111328125","0.019517310567864765","0.0078","11590900"
"2020-10-08 00:00:00","GOOGL","73.66343688964844","0.016646841351959818","0.0078","26076000"
"2020-10-08 00:00:00","JNJ","129.098388671875","0.006829779131759306","0.0078","4413500"
"2020-10-08 00:00:00","JPM","89.8253173828125","0.02055572757081814","0.0078","15659000"
"2020-10-08 00:00:00","MCD","201.44789123535156","-0.003002451244150439","0.0078","3195800"
"2020-10-08 00:00:00","MSFT","201.90945434570312","0.0035744601071139304","0.0078","19925800"
"2020-10-08 00:00:00","NVDA","13.796634674072266","-0.008969462014498997","0.0078","378900000"
"2020-10-08 00:00:00","PFE","27.623519897460938","0.011516371484958876","0.0078","17857395"
"2020-10-08 00:00:00","SPY","320.4925537109375","0.00886235708687888","0.0078","45242500"
"2020-10-08 00:00:00","SQM","28.877408981323242","0.011130255403891898","0.0078","1710400"
"2020-10-08 00:00:00","UNH","298.10302734375","-0.0023516877184217577","0.0078","2056700"
"2020-10-08 00:00:00","V","195.8441162109375","0.002519099847694939","0.0078","3955600"
"2020-10-08 00:00:00","WMT","43.95347595214844","0.0033360824164134772","0.0078","14676900"
"2020-10-08 00:00:00","XOM","28.38556671142578","0.05253706123136603","0.0078","34413700"
"2020-10-09 00:00:00","AAPL","113.77880096435547","0.017395763634121097","0.0079","100506900"
"2020-10-09 00:00:00","AMZN","164.33250427246094","0.030120249141207367","0.0079","98158000"
"2020-10-09 00:00:00","BA","167.3300018310547","-0.003988084338960141","0.0079","17406000"
"2020-10-09 00:00:00","BAC","22.451797485351562","0.004754639257974702","0.0079","44511500"
"2020-10-09 00:00:00","BHP","33.962318420410156","0.0066641188229867865","0.0079","1842588"
"2020-10-09 00:00:00","CAT","144.06027221679688","0.014553439481848951","0.0079","4084200"
"2020-10-09 00:00:00","COST","340.4786376953125","0.011969697519419675","0.0079","1730700"
"2020-10-09 00:00:00","CVX","59.62397003173828","-0.016219160520632547","0.0079","12260900"
"2020-10-09 00:00:00","GOOGL","75.00518035888672","0.018214510833214126","0.0079","32966000"
"2020-10-09 00:00:00","JNJ","130.9019012451172","0.013970062615003664","0.0079","5054100"
"2020-10-09 00:00:00","JPM","89.31341552734375","-0.0056988594127327374","0.0079","13689100"
"2020-10-09 00:00:00","MCD","200.58251953125","-0.004295759557445766","0.0079","3237700"
"2020-10-09 00:00:00","MSFT","206.92410278320312","0.02483612495388199","0.0079","26458000"
"2020-10-09 00:00:00","NVDA","13.720866203308105","-0.0054918081513422035","0.0079","346892000"
"2020-10-09 00:00:00","PFE","27.548641204833984","-0.0027106861437248275","0.0079","23667465"
"2020-10-09 00:00:00","SPY","323.3547058105469","0.0089304792466125","0.0079","59528600"
"2020-10-09 00:00:00","SQM","28.96706771850586","0.003104805463696625","0.0079","837800"
"2020-10-09 00:00:00","UNH","303.12353515625","0.016841519045396103","0.0079","2028900"
"2020-10-09 00:00:00","V","199.3754425048828","0.018031311648606385","0.0079","5562900"
"2020-10-09 00:00:00","WMT","44.394996643066406","0.010045182578930723","0.0079","14494800"
"2020-10-09 00:00:00","XOM","27.966957092285156","-0.014747270096676535","0.0079","29228600"
"2020-10-12 00:00:00","AAPL","121.00608825683594","0.06352050848861235","0.0079","240226800"
"2020-10-12 00:00:00","AMZN","172.14649963378906","0.04754990740220588","0.0079","167284000"
"2020-10-12 00:00:00","BA","167.35000610351562","0.00011954982514805756","0.0079","12176600"
"2020-10-12 00:00:00","BAC","22.73509979248047","0.012618246147719114","0.0079","48362900"
"2020-10-12 00:00:00","BHP","33.724639892578125","-0.006998301025562315","0.0079","1428378"
"2020-10-12 00:00:00","CAT","147.38671875","0.023090658389129937","0.0079","4279800"
"2020-10-12 00:00:00","COST","346.9479064941406","0.019000513050153156","0.0079","2806900"
"2020-10-12 00:00:00","CVX","60.03488540649414","0.006891781519028806","0.0079","9056900"
"2020-10-12 00:00:00","GOOGL","77.69364166259766","0.035843674941479","0.0079","55344000"
"2020-10-12 00:00:00","JNJ","131.65626525878906","0.005762819382274076","0.0079","7273200"
"2020-10-12 00:00:00","JPM","90.40779113769531","0.012253205231150366","0.0079","16058000"
"2020-10-12 00:00:00","MCD","201.7244415283203","0.005693028483932272","0.0079","2412400"
"2020-10-12 00:00:00","MSFT","212.283935546875","0.025902409103532253","0.0079","40461400"
"2020-10-12 00:00:00","NVDA","14.182707786560059","0.03365979788802287","0.0079","434744000"
"2020-10-12 00:00:00","PFE","27.57110023498535","0.0008152500148510544","0.0079","19413837"
"2020-10-12 00:00:00","SPY","328.556640625","0.01608739480507504","0.0079","80388500"
"2020-10-12 00:00:00","SQM","28.83665657043457","-0.004502048648437285","0.0079","557700"
"2020-10-12 00:00:00","UNH","305.093017578125","0.006497292995939041","0.0079","2424200"
"2020-10-12 00:00:00","V","199.1438751220703","-0.0011614639190422604","0.0079","6622700"
"2020-10-12 00:00:00","WMT","44.85207748413086","0.010295773749897208","0.0079","18402300"
"2020-10-12 00:00:00","XOM","27.878402709960938","-0.0031663931843570747","0.0079","17912800"
"2020-10-13 00:00:00","AAPL","117.79611206054688","-0.026527394138019522","0.0074","262330500"
"2020-10-13 00:00:00","AMZN","172.18150329589844","0.00020333647320058823","0.0074","114894000"
"2020-10-13 00:00:00","BA","162.13999938964844","-0.031132396318196087","0.0074","15182600"
"2020-10-13 00:00:00","BAC","22.08881187438965","-0.02842687843862368","0.0074","61186900"
"2020-10-13 00:00:00","BHP","33.435569763183594","-0.00857148157297738","0.0074","1866017"
"2020-10-13 00:00:00","CAT","146.9425811767578","-0.003013416520897927","0.0074","3319000"
"2020-10-13 00:00:00","COST","350.81854248046875","0.011156245401335196","0.0074","1823300"
"2020-10-13 00:00:00","CVX","59.140541076660156","-0.014897077320601304","0.0074","10440300"
"2020-10-13 00:00:00","GOOGL","77.81678771972656","0.0015850210453989266","0.0074","39072000"
"2020-10-13 00:00:00","JNJ","128.6388397216797","-0.022918966531354945","0.0074","11057600"
"2020-10-13 00:00:00","JPM","88.94276428222656","-0.01620465268571203","0.0074","21697300"
"2020-10-13 00:00:00","MCD","202.83074951171875","0.005484253544175033","0.0074","2098900"
"2020-10-13 00:00:00","MSFT","213.68380737304688","0.006594337072965972","0.0074","28950800"
"2020-10-13 00:00:00","NVDA","14.204888343811035","0.0015639155501740998","0.0074","344604000"
"2020-10-13 00:00:00","PFE","27.631010055541992","0.0021729209224889967","0.0074","21543233"
"2020-10-13 00:00:00","SPY","326.4124755859375","-0.0065260133990405755","0.0074","73255500"
"2020-10-13 00:00:00","SQM","28.2661190032959","-0.019785149701565197","0.0074","888100"
"2020-10-13 00:00:00","UNH","306.4338073730469","0.004394691840427178","0.0074","2713500"
"2020-10-13 00:00:00","V","197.13699340820312","-0.010077546761792289","0.0074","5621700"
"2020-10-13 00:00:00","WMT","45.46771240234375","0.013725895270530364","0.0074","23800200"
"2020-10-13 00:00:00","XOM","27.548337936401367","-0.011839443492996038","0.0074","20995100"
"2020-10-14 00:00:00","AAPL","117.8836669921875","0.0007432752245304375","0.0073","150712000"
"2020-10-14 00:00:00","AMZN","168.1855010986328","-0.023208080547411636","0.0073","116254000"
"2020-10-14 00:00:00","BA","163.24000549316406","0.0067842981846333306","0.0073","10505500"
"2020-10-14 00:00:00","BAC","20.911333084106445","-0.05330656972312775","0.0073","127409500"
"2020-10-14 00:00:00","BHP","33.3520622253418","-0.0024975658687218516","0.0073","2201980"
"2020-10-14 00:00:00","CAT","148.2930908203125","0.009190730370593814","0.0073","4087100"
"2020-10-14 00:00:00","COST","348.66204833984375","-0.006147035801977507","0.0073","1904400"
"2020-10-14 00:00:00","CVX","58.7779426574707","-0.0061311312441230115","0.0073","7057500"
"2020-10-14 00:00:00","GOOGL","77.63654327392578","-0.0023162668504124184","0.0073","33174000"
"2020-10-14 00:00:00","JNJ","128.4134063720703","-0.001752451670872679","0.0073","7706400"
"2020-10-14 00:00:00","JPM","88.44856262207031","-0.005556400952280827","0.0073","15204100"
"2020-10-14 00:00:00","MCD","203.07164001464844","0.0011876429166168823","0.0073","1862600"
"2020-10-14 00:00:00","MSFT","211.76617431640625","-0.008974161777700052","0.0073","23421700"
"2020-10-14 00:00:00","NVDA","14.052353858947754","-0.01073816852138365","0.0073","276100000"
"2020-10-14 00:00:00","PFE","27.601055145263672","-0.001084104787270057","0.0073","22120298"
"2020-10-14 00:00:00","SPY","324.3614501953125","-0.006283538602325889","0.0073","57727900"
"2020-10-14 00:00:00","SQM","28.14385986328125","-0.004325289227021023","0.0073","967200"
"2020-10-14 00:00:00","UNH","297.58514404296875","-0.0288762633794708","0.0073","4455400"
"2020-10-14 00:00:00","V","195.0915069580078","-0.010375964525135117","0.0073","5320000"
"2020-10-14 00:00:00","WMT","44.75568771362305","-0.015660006873009058","0.0073","19710900"
"2020-10-14 00:00:00","XOM","27.491989135742188","-0.0020454519176171804","0.0073","17743000"
"2020-10-15 00:00:00","AAPL","117.41676330566406","-0.003960715665168313","0.0074","112559200"
"2020-10-15 00:00:00","AMZN","166.9324951171875","-0.007450142689235051","0.0074","104468000"
"2020-10-15 00:00:00","BA","164.24000549316406","0.006125949316032608","0.0074","13226800"
"2020-10-15 00:00:00","BAC","21.380552291870117","0.022438512450471126","0.0074","66832400"
"2020-10-15 00:00:00","BHP","33.281402587890625","-0.0021185987533173245","0.0074","1546195"
"2020-10-15 00:00:00","CAT","149.5892333984375","0.008740411107187374","0.0074","2958500"
"2020-10-15 00:00:00","COST","347.0400695800781","-0.004652008348739689","0.0074","1697800"
"2020-10-15 00:00:00","CVX","59.22915267944336","0.0076765194828625205","0.0074","10052100"
"2020-10-15 00:00:00","GOOGL","77.24076843261719","-0.005097790610179231","0.0074","31210000"
"2020-10-15 00:00:00","JNJ","127.62434387207031","-0.006144704998430894","0.0074","5978600"
"2020-10-15 00:00:00","JPM","89.77235412597656","0.014966794989791365","0.0074","17171200"
"2020-10-15 00:00:00","MCD","204.87376403808594","0.008874326436264068","0.0074","2177300"
"2020-10-15 00:00:00","MSFT","210.61558532714844","-0.00543329921774327","0.0074","22733100"
"2020-10-15 00:00:00","NVDA","13.927483558654785","-0.008886077133152925","0.0074","267224000"
"2020-10-15 00:00:00","PFE","27.368925094604492","-0.008410187561217697","0.0074","16089205"
"2020-10-15 00:00:00","SPY","323.96063232421875","-0.0012357136486237374","0.0074","60357700"
"2020-10-15 00:00:00","SQM","27.956396102905273","-0.006660911519835833","0.0074","595100"
"2020-10-15 00:00:00","UNH","300.10009765625","0.008451206868438588","0.0074","3172200"
"2020-10-15 00:00:00","V","192.53468322753906","-0.013105766469983182","0.0074","8885500"
"2020-10-15 00:00:00","WMT","44.93912887573242","0.00409872289938118","0.0074","13692600"
"2020-10-15 00:00:00","XOM","27.733491897583008","0.008784477567206794","0.0074","23251600"
"2020-10-16 00:00:00","AAPL","115.77286529541016","-0.014000539309488969","0.0076","115393800"
"2020-10-16 00:00:00","AMZN","163.635498046875","-0.019750480983333984","0.0076","129488000"
"2020-10-16 00:00:00","BA","167.35000610351562","0.018935706930921947","0.0076","31780600"
"2020-10-16 00:00:00","BAC","21.460233688354492","0.0037268165665989006","0.0076","58357700"
"2020-10-16 00:00:00","BHP","33.178627014160156","-0.0030880781979982785","0.0076","1241956"
"2020-10-16 00:00:00","CAT","152.95188903808594","0.02247926246598153","0.0076","5569000"
"2020-10-16 00:00:00","COST","351.6110534667969","0.013171343275287128","0.0076","2459400"
"2020-10-16 00:00:00","CVX","58.729618072509766","-0.008433931338460043","0.0076","9305600"
"2020-10-16 00:00:00","GOOGL","77.84808349609375","0.007862623272661518","0.0076","34194000"
"2020-10-16 00:00:00","JNJ","128.4134063720703","0.006182695840465602","0.0076","6097000"
"2020-10-16 00:00:00","JPM","89.58699798583984","-0.0020647352065270574","0.0076","13275000"
"2020-10-16 00:00:00","MCD","204.63284301757812","-0.0011759486220159765","0.0076","2162800"
"2020-10-16 00:00:00","MSFT","210.61558532714844","0","0.0076","26057900"
"2020-10-16 00:00:00","NVDA","13.7694673538208","-0.011345639301493904","0.0076","242392000"
"2020-10-16 00:00:00","PFE","28.417251586914062","0.03830353178599033","0.0076","42993503"
"2020-10-16 00:00:00","SPY","323.764892578125","-0.0006042084332575914","0.0076","89501900"
"2020-10-16 00:00:00","SQM","28.200916290283203","0.00874648457826499","0.0076","883700"
"2020-10-16 00:00:00","UNH","305.0283508300781","0.0164220312233061","0.0076","3293300"
"2020-10-16 00:00:00","V","193.21966552734375","0.0035577086077274167","0.0076","6385900"
"2020-10-16 00:00:00","WMT","44.99509811401367","0.0012454455544970156","0.0076","16935000"
"2020-10-16 00:00:00","XOM","27.45172882080078","-0.01015966823877601","0.0076","22627200"
"2020-10-19 00:00:00","AAPL","112.81582641601562","-0.02554172665459431","0.0078","120639300"
"2020-10-19 00:00:00","AMZN","160.36050415039062","-0.020013957457728493","0.0078","104472000"
"2020-10-19 00:00:00","BA","167.11000061035156","-0.0014341528796575354","0.0078","16519600"
"2020-10-19 00:00:00","BAC","20.999860763549805","-0.021452372396788544","0.0078","51377900"
"2020-10-19 00:00:00","BHP","32.51055145263672","-0.020135720541971547","0.0078","1798084"
"2020-10-19 00:00:00","CAT","151.84613037109375","-0.007229454137155811","0.0078","2757700"
"2020-10-19 00:00:00","COST","346.10009765625","-0.01567344301668061","0.0078","1938100"
"2020-10-19 00:00:00","CVX","57.43238830566406","-0.02208816963944993","0.0078","8357100"
"2020-10-19 00:00:00","GOOGL","75.97350311279297","-0.02407998115194243","0.0078","29734000"
"2020-10-19 00:00:00","JNJ","125.13587188720703","-0.025523304594590512","0.0078","7250800"
"2020-10-19 00:00:00","JPM","88.07786560058594","-0.01684543984264819","0.0078","11725700"
"2020-10-19 00:00:00","MCD","201.62637329101562","-0.014692019532291045","0.0078","2009500"
"2020-10-19 00:00:00","MSFT","205.3995819091797","-0.02476551490653811","0.0078","27625800"
"2020-10-19 00:00:00","NVDA","13.456671714782715","-0.022716611398282627","0.0078","298068000"
"2020-10-19 00:00:00","PFE","28.304935455322266","-0.003952392484131595","0.0078","31931352"
"2020-10-19 00:00:00","SPY","318.8424987792969","-0.015203605800589881","0.0078","68425600"
"2020-10-19 00:00:00","SQM","28.24166488647461","0.0014449387307833295","0.0078","890700"
"2020-10-19 00:00:00","UNH","299.77655029296875","-0.01721741773450758","0.0078","2482100"
"2020-10-19 00:00:00","V","190.04539489746094","-0.016428299993271667","0.0078","7449600"
"2020-10-19 00:00:00","WMT","44.44786071777344","-0.012162155860924728","0.0078","14643300"
"2020-10-19 00:00:00","XOM","26.904306411743164","-0.019941272647383212","0.0078","23645800"
"2020-10-20 00:00:00","AAPL","114.30408477783203","0.013191928908346195","0.0081","124423700"
"2020-10-20 00:00:00","AMZN","160.85049438476562","0.003055554339711275","0.0081","90194000"
"2020-10-20 00:00:00","BA","167.24000549316406","0.0007779599206372279","0.0081","12319900"
"2020-10-20 00:00:00","BAC","21.37169647216797","0.017706579715212722","0.0081","62476400"
"2020-10-20 00:00:00","BHP","32.889556884765625","0.011657920742472294","0.0081","2527855"
"2020-10-20 00:00:00","CAT","153.16941833496094","0.008714663723291771","0.0081","3007100"
"2020-10-20 00:00:00","COST","348.63446044921875","0.007322629522878321","0.0081","1282300"
"2020-10-20 00:00:00","CVX","57.75468444824219","0.005611748911830361","0.0081","7753200"
"2020-10-20 00:00:00","GOOGL","77.02277374267578","0.013811007613075743","0.0081","41670000"
"2020-10-20 00:00:00","JNJ","125.33531188964844","0.0015937876120859507","0.0081","5325400"
"2020-10-20 00:00:00","JPM","88.58091735839844","0.005711443554885065","0.0081","11257100"
"2020-10-20 00:00:00","MCD","202.91995239257812","0.006415723699475739","0.0081","1883200"
"2020-10-20 00:00:00","MSFT","205.81185913085938","0.0020071960120249255","0.0081","22753500"
"2020-10-20 00:00:00","NVDA","13.603974342346191","0.010946438367940514","0.0081","229212000"
"2020-10-20 00:00:00","PFE","28.072805404663086","-0.00820104504479735","0.0081","22384852"
"2020-10-20 00:00:00","SPY","320.11968994140625","0.00400571180755116","0.0081","60051900"
"2020-10-20 00:00:00","SQM","28.52693748474121","0.010101125390919341","0.0081","803300"
"2020-10-20 00:00:00","UNH","299.02764892578125","-0.002498198629798165","0.0081","1988600"
"2020-10-20 00:00:00","V","190.7497100830078","0.0037060365810330786","0.0081","7427000"
"2020-10-20 00:00:00","WMT","44.743247985839844","0.0066457027019140025","0.0081","14523000"
"2020-10-20 00:00:00","XOM","27.129716873168945","0.008378229788796654","0.0081","23040600"
"2020-10-21 00:00:00","AAPL","113.6815185546875","-0.0054465789595760095","0.0083","89946000"
"2020-10-21 00:00:00","AMZN","159.2469940185547","-0.009968886774915697","0.0083","91854000"
"2020-10-21 00:00:00","BA","163.86000061035156","-0.02021050449529349","0.0083","11450600"
"2020-10-21 00:00:00","BAC","21.292016983032227","-0.003728271606304512","0.0083","41564900"
"2020-10-21 00:00:00","BHP","32.98591232299805","0.002929666658934238","0.0083","2138083"
"2020-10-21 00:00:00","CAT","151.728271484375","-0.009408841962397108","0.0083","2502000"
"2020-10-21 00:00:00","COST","348.182861328125","-0.0012953370143383713","0.0083","1466500"
"2020-10-21 00:00:00","CVX","57.102054595947266","-0.011300033209943106","0.0083","9800600"
"2020-10-21 00:00:00","GOOGL","78.75630187988281","0.022506695785827535","0.0083","60322000"
"2020-10-21 00:00:00","JNJ","124.79769897460938","-0.004289397033713893","0.0083","5221300"
"2020-10-21 00:00:00","JPM","87.69837951660156","-0.009963069565266824","0.0083","10730500"
"2020-10-21 00:00:00","MCD","203.58016967773438","0.0032535848612804674","0.0083","1518200"
"2020-10-21 00:00:00","MSFT","205.95570373535156","0.0006989131000498805","0.0083","22724900"
"2020-10-21 00:00:00","NVDA","13.483588218688965","-0.00884933480670358","0.0083","219596000"
"2020-10-21 00:00:00","PFE","27.76579475402832","-0.010936229785704632","0.0083","18984859"
"2020-10-21 00:00:00","SPY","319.5137634277344","-0.0018928123845889377","0.0083","63575000"
"2020-10-21 00:00:00","SQM","29.863624572753906","0.04685701326080571","0.0083","1445700"
"2020-10-21 00:00:00","UNH","298.45440673828125","-0.001917020682065007","0.0083","2139000"
"2020-10-21 00:00:00","V","191.4540557861328","0.003692512574821283","0.0083","6067200"
"2020-10-21 00:00:00","WMT","44.898704528808594","0.0034744134582707087","0.0083","13114200"
"2020-10-21 00:00:00","XOM","26.69500160217285","-0.01602358303362994","0.0083","28619300"
"2020-10-22 00:00:00","AAPL","112.59207916259766","-0.009583258615302181","0.0087","101988000"
"2020-10-22 00:00:00","AMZN","158.82000732421875","-0.0026812857408547996","0.0087","84240000"
"2020-10-22 00:00:00","BA","169.07000732421875","0.0317954759823067","0.0087","14238200"
"2020-10-22 00:00:00","BAC","22.017982482910156","0.034095666016820125","0.0087","55402000"
"2020-10-22 00:00:00","BHP","33.23001480102539","0.007400203930608029","0.0087","2441874"
"2020-10-22 00:00:00","CAT","153.7767333984375","0.013500858436085617","0.0087","2356800"
"2020-10-22 00:00:00","COST","346.2752685546875","-0.005478709567039219","0.0087","1813200"
"2020-10-22 00:00:00","CVX","59.140541076660156","0.035699004092535125","0.0087","9810100"
"2020-10-22 00:00:00","GOOGL","79.78273010253906","0.013032966228172294","0.0087","30512000"
"2020-10-22 00:00:00","JNJ","125.79487609863281","0.007990348637969102","0.0087","5279700"
"2020-10-22 00:00:00","JPM","90.79609680175781","0.03532240050763824","0.0087","14837200"
"2020-10-22 00:00:00","MCD","204.4366455078125","0.004207069045250922","0.0087","1961300"
"2020-10-22 00:00:00","MSFT","206.04197692871094","0.0004188919840268923","0.0087","22351500"
"2020-10-22 00:00:00","NVDA","13.320337295532227","-0.012107379764865867","0.0087","290480000"
"2020-10-22 00:00:00","PFE","28.02787208557129","0.009438855752722297","0.0087","19243616"
"2020-10-22 00:00:00","SPY","321.26641845703125","0.005485381945661505","0.0087","55399300"
"2020-10-22 00:00:00","SQM","30.295604705810547","0.014465093880491553","0.0087","794300"
"2020-10-22 00:00:00","UNH","301.1727294921875","0.009108000058079213","0.0087","2100600"
"2020-10-22 00:00:00","V","191.02951049804688","-0.0022174786861668405","0.0087","4908200"
"2020-10-22 00:00:00","WMT","44.63441467285156","-0.0058863581640190565","0.0087","13344000"
"2020-10-22 00:00:00","XOM","28.06355857849121","0.05126641296799783","0.0087","31831500"
"2020-10-23 00:00:00","AAPL","111.90145111083984","-0.006133895535941347","0.0085","82572600"
"2020-10-23 00:00:00","AMZN","160.22000122070312","0.008814971867029398","0.0085","69334000"
"2020-10-23 00:00:00","BA","167.36000061035156","-0.010114193173174524","0.0085","10024200"
"2020-10-23 00:00:00","BAC","22.044544219970703","0.001206365618701133","0.0085","51007400"
"2020-10-23 00:00:00","BHP","33.01160430908203","-0.00657268717005266","0.0085","2419230"
"2020-10-23 00:00:00","CAT","153.74021911621094","-0.0002374499797179741","0.0085","2857300"
"2020-10-23 00:00:00","COST","345.2154846191406","-0.003060524478026627","0.0085","1108000"
"2020-10-23 00:00:00","CVX","58.47178649902344","-0.011307887372383973","0.0085","8727200"
"2020-10-23 00:00:00","GOOGL","81.0897216796875","0.016381885847584376","0.0085","30548000"
"2020-10-23 00:00:00","JNJ","125.93360900878906","0.001102850246837317","0.0085","4154400"
"2020-10-23 00:00:00","JPM","91.61688232421875","0.00903987672788431","0.0085","15087600"
"2020-10-23 00:00:00","MCD","204.0440673828125","-0.0019202923430133856","0.0085","2278100"
"2020-10-23 00:00:00","MSFT","207.32681274414062","0.006235796387617842","0.0085","18879600"
"2020-10-23 00:00:00","NVDA","13.548891067504883","0.017158257099789465","0.0085","233484000"
